id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C00905,Tazi,Karim,karim.tazi905@mexora.ma,10/25/1967,Femme,Fès,0688665941,May 27 2025,Web
C00906,Tazi,Nadia,nadia.tazi906@mexora.ma,02/15/1990,Femme,Agadir,0686409043,2024-08-20,Social Ads
C00907,Tahiri,Karim,karim.tahiri907@mexora.ma,2004-10-09,0,Tetouan,0650583269,30-10-2024,Mobile
C00908,Rifi,Karim,imane.tazi597@mexora.ma,1967-08-03,0,Tanger,0648007131,2025-12-16,Web
C00909,Fassi,Salma,salma.fassi909mexora.ma,21/04/1983,1,Fès,0677469274,Jul 05 2025,Marketplace
C00910,Ziani,Hajar,hajar.ziani910@mexora.ma,1991-09-14,m,Tanger,0626090647,14/10/2025,Marketplace
C00911,El Amrani,Salma,salma.elamrani911@mexora.ma,1975-03-27,Femme,Marrakech,0627600322,04/25/2024,Marketplace
C00912,Tazi,Karim,karim.tazi912@mexora.ma,13/12/1986,Femme,Marrakech,0675105954,Nov 03 2024,Referral
C00913,Fassi,Mehdi,mehdi.fassi913@mexora.ma,Aug 16 1966,,Fès,0654108191,19-12-2025,Referral
C00914,El Amrani,Imane,imane.elamrani914@mexora.ma,02-08-1999,Femme,Kénitra,0652299581,12/12/2024,Web
C00915,Ziani,Amine,amine.ziani915@mexora.ma,Oct 20 1977,1,tanger,0686864136,2026-01-10,Social Ads
C00916,Bennani,Omar,omar.bennani916@mexora.ma,1976-07-09,1,Tanger,,2025-12-31,Web
C00917,Tahiri,Mehdi,mehdi.tahiri917@mexora.ma,13/10/1968,Femme,RABAT,,Jan 31 2026,Mobile
C00918,Ziani,Amine,amine.ziani918@mexora.ma,26/07/1976,m,Oujda,0698214218,29/04/2026,Referral
C00919,Mansouri,Hajar,hajar.mansouri919@mexora.ma,Mar 11 1972,m,Marrakech,0692816130,03/27/2025,Mobile
C00920,Rifi,Yassine,yassine.rifi920@mexora.ma,2035-01-01,0,Tétouan,0621526797,09/07/2024,Web
C00921,El Amrani,Salma,salma.elamrani921@mexora.ma,Feb 01 1982,f,Tétouan,0619419689,Aug 14 2024,Marketplace
C00922,El Amrani,Karim,karim.elamrani922@mexora.ma,2001-06-07,Femme,Fès,0692279171,27-04-2025,Referral
C00923,Fassi,Omar,omar.fassi923@mexora.ma,Jan 10 1970,Male,Fès,0641199998,01/06/2024,Marketplace
C00924,Ziani,Nadia,,25/01/1990,f,Tétouan,0645403541,27-11-2024,Marketplace
C00925,Tahiri,Omar,amine.rifi579@mexora.ma,01/01/1973,0,Tanger,0653805932,06-07-2025,Social Ads
C00926,Fassi,Salma,salma.fassi926@mexora.ma,10/13/2003,1,Rabat,0644936163,Apr 10 2025,Referral
C00927,Mansouri,Sara,sara.mansouri927@mexora.ma,25/12/1974,0,Al Hoceïma,0690559851,07/12/2025,Mobile
C00928,Tazi,Mehdi,mehdi.tazi928@mexora.ma,06/05/1982,Homme,Oujda,0634055794,2024-06-23,Social Ads
C00929,Berrada,Sara,sara.berrada929mexora.ma,09/08/1979,0,Nador,0689110381,2025-11-19,Mobile
C00930,Tazi,Yassine,yassine.tazi930@mexora.ma,21-08-1992,Femme,CASABLANCA,0664205314,05-10-2024,Social Ads
C00931,Tazi,Karim,karim.tazi931@mexora.ma,Jul 13 1970,m,TNG,0618411751,14/12/2025,Social Ads
C00932,El Amrani,Hajar,hajar.elamrani932@mexora.ma,01/17/1974,Femme,Agadir,0676035023,04/08/2026,Marketplace
C00933,Fassi,Hajar,hajar.fassi933@mexora.ma,Nov 15 1999,f,Tanger,0688331722,15/07/2025,Social Ads
C00934,Mansouri,Karim,karim.mansouri934@mexora.ma,2004-07-09,f,Tanger,0634347561,01/21/2024,Mobile
C00935,Alaoui,Mehdi,amine.ziani812@mexora.ma,13-08-1974,0,,0636919424,2024-12-18,Social Ads
C00936,Berrada,Amine,amine.berrada936@mexora.ma,03/06/1991,f,,,26/11/2024,Social Ads
C00937,Rifi,Sara,sara.rifi937@mexora.ma,Jun 02 2002,0,Tanger,0692427600,29-12-2024,Mobile
C00938,El Amrani,Omar,omar.elamrani938@mexora.ma,03/05/1962,0,Kénitra,0639154405,06/17/2024,Mobile
C00939,Mansouri,Nadia,nadia.mansouri939@mexora.ma,27-05-1997,Femme,Casablanca,0660952949,Jul 26 2025,Mobile
C00940,Mansouri,Sara,sara.mansouri940@mexora.ma,19/08/2001,f,Tetouan,0654736126,Aug 31 2024,Social Ads
C00941,Bennani,Salma,salma.bennani941@mexora.ma,Mar 11 1990,Homme,Casablanca,0674812830,Sep 17 2024,Web
C00942,Alaoui,Amine,amine.alaoui942@mexora.ma,26-08-1978,Homme,Fès,,Jul 20 2025,Social Ads
C00943,Berrada,Nadia,nadia.berrada943@mexora.ma,02/20/1987,Femme,Tanger,0676268230,31/08/2024,Social Ads
C00944,Fassi,Sara,sara.fassi944@mexora.ma,16/12/1983,f,Tanger,0657109731,10/10/2024,Web
C00945,Tazi,Amine,mehdi.ziani662@mexora.ma,Dec 07 1997,m,Oujda,0689795065,13/08/2024,Marketplace
C00946,Rifi,Imane,sara.bennani302@mexora.ma,04-07-1994,f,Casablanca,0667233889,Nov 09 2024,Marketplace
C00947,Tahiri,Hajar,hajar.tahiri947@mexora.ma,04/04/1982,1,Oujda,0637713963,2026-04-24,Marketplace
C00948,Tahiri,Salma,salma.tahiri948mexora.ma,Jan 15 2005,0,Tanger,0620120117,03/01/2025,Social Ads
C00949,El Amrani,Hajar,hajar.elamrani949@mexora.ma,02-08-1983,Femme,Tanger,0633927517,02/25/2025,Mobile
C00950,El Amrani,Yassine,yassine.elamrani950@mexora.ma,1984-12-23,Femme,Casablanca,0628245587,06/05/2025,Referral
C00951,Tazi,Amine,amine.tazi951@mexora.ma,Jun 26 2000,Femme,Marrakech,0619779475,16/03/2025,Mobile
C00952,Alaoui,Omar,omar.alaoui952@mexora.ma,Mar 13 1980,0,Rabat,0651625953,2025-02-03,Web
C00953,Alaoui,Karim,karim.alaoui953@mexora.ma,24-04-1967,Femme,,0650312266,11/07/2025,Marketplace
C00954,Fassi,Omar,omar.fassi954mexora.ma,04/18/2003,f,Kénitra,0663780822,16/09/2024,Mobile
C00955,Bennani,Hajar,hajar.bennani955@mexora.ma,28-03-1984,0,,0623161304,23-05-2025,Web
C00956,Tahiri,Mehdi,mehdi.tahiri956@mexora.ma,1997-03-12,Homme,Agadir,0628240046,Sep 05 2025,Social Ads
C00957,Tazi,Imane,imane.tazi957@mexora.ma,1972-03-21,Homme,TANGER,0644768435,2024-05-29,Mobile
C00958,Rifi,Omar,omar.rifi958@mexora.ma,2035-01-01,Homme,CAS,0689009129,12/21/2025,Mobile
C00959,Tahiri,Hajar,hajar.tahiri959@mexora.ma,03/12/1988,f,TNG,0692191801,29-03-2025,Mobile
C00960,Rifi,Yassine,yassine.rifi960@mexora.ma,24-11-1979,Female,Tanger,0616326221,Dec 14 2024,Web
C00961,Berrada,Salma,salma.berrada961mexora.ma,Jan 04 1974,Homme,Tétouan,0650206512,2025-10-17,Social Ads
C00962,El Amrani,Yassine,omar.rifi644@mexora.ma,19-11-1995,Femme,Tanger,0620222107,05/02/2024,Web
C00963,El Amrani,Salma,salma.elamrani963@mexora.ma,12/07/1967,,,0675261523,11/27/2025,Web
C00964,Alaoui,Sara,sara.alaoui964@mexora.ma,04/07/1975,0,Fès,0617679510,2024-10-20,Marketplace
C00965,Rifi,Mehdi,mehdi.rifi965@mexora.ma,07/13/1973,Femme,Meknès,0644807164,04/08/2025,Web
C00966,Rifi,Hajar,hajar.rifi966@mexora.ma,28-03-1980,m,Tanger,0661198104,02/22/2024,Web
C00967,Rifi,Omar,omar.rifi967@mexora.ma,Mar 05 1964,1,Marrakech,0636049944,30-05-2024,Marketplace
C00968,Alaoui,Yassine,yassine.alaoui968mexora.ma,21/05/1983,f,Agadir,0695382450,13/10/2024,Referral
C00969,Berrada,Mehdi,mehdi.berrada969@mexora.ma,1987-07-13,Homme,Tétouan,0683842136,Jul 14 2024,Web
C00970,Bennani,Yassine,yassine.bennani970@mexora.ma,1997-09-28,m,Rabat,0652089352,2025-11-26,Referral
C00971,Berrada,Imane,amine.rifi579@mexora.ma,11-05-2004,Female,Tanger,0616710567,23-09-2024,Marketplace
C00972,Fassi,Nadia,nadia.fassi972@mexora.ma,04-07-1975,0,Tétouan,0629320683,24/10/2024,Referral
C00973,Berrada,Imane,imane.berrada973@mexora.ma,1961-02-01,m,CAS,0685682295,14/03/2026,Referral
C00974,Berrada,Hajar,hajar.berrada974@mexora.ma,01/07/1988,1,CAS,0653326735,14-02-2026,Marketplace
C00975,Fassi,Sara,sara.fassi975@mexora.ma,02-06-1962,f,Meknès,0639218070,24-04-2025,Web
C00976,Tahiri,Karim,,06/10/1972,1,Meknès,0676699832,2025-03-09,Web
C00977,Bennani,Salma,salma.bennani977@mexora.ma,15-03-2001,m,Casablanca,0687107160,Dec 02 2025,Marketplace
C00978,Berrada,Hajar,hajar.berrada978@mexora.ma,08-11-1963,Femme,,0659682487,May 03 2025,Web
C00979,Ziani,Hajar,hajar.ziani979@mexora.ma,24-04-1962,Femme,Fès,0643850393,15/06/2024,Referral
C00980,Ziani,Nadia,imane.tahiri212@mexora.ma,Aug 06 1965,1,Al Hoceïma,0662574293,14-10-2025,Referral
C00981,Mansouri,Salma,salma.mansouri981@mexora.ma,1971-08-02,Femme,Tétouan,0616190631,05/03/2024,Marketplace
C00982,Ziani,Amine,amine.ziani982@mexora.ma,11-12-1996,0,Rabat,0643202774,03/01/2026,Web
C00983,Mansouri,Yassine,yassine.mansouri983@mexora.ma,09/11/1994,Homme,Tanger,0611556121,01/08/2025,Marketplace
C00984,Tazi,Mehdi,mehdi.tazi984@mexora.ma,1986-02-02,1,Tanger,0640325190,02-02-2025,Mobile
C00985,Ziani,Omar,salma.bennani883@mexora.ma,06/11/1993,1,Kénitra,,21-03-2026,Social Ads
C00986,Alaoui,Karim,sara.fassi169@mexora.ma,18-01-1973,m,Rabat,0690105768,05-09-2024,Social Ads
C00987,El Amrani,Amine,amine.elamrani987@mexora.ma,1967-07-14,Femme,Rabat,0675942958,21/02/2024,Referral
C00988,Fassi,Nadia,nadia.fassi988@mexora.ma,22/07/1982,m,Al Hoceïma,0648208661,12/25/2025,Web
C00989,Bennani,Hajar,hajar.bennani989@mexora.ma,Oct 09 1990,m,Al Hoceïma,0623530318,07-09-2024,Social Ads
C00990,Berrada,Yassine,yassine.berrada990@mexora.ma,Nov 21 1993,Homme,Tetouan,0634688676,23-10-2024,Referral
C00991,Tahiri,Hajar,hajar.tahiri991@mexora.ma,15-02-1990,0,Rabat,,03/12/2025,Marketplace
C00992,Mansouri,Hajar,hajar.mansouri992@mexora.ma,Oct 26 1981,m,TETOUAN,0656129905,Apr 19 2026,Mobile
C00993,Bennani,Hajar,hajar.bennani993@mexora.ma,Jun 18 1996,1,Tanger,0667241869,09/30/2025,Mobile
C00994,Mansouri,Yassine,yassine.mansouri994@mexora.ma,1999-09-26,1,casa,0636885613,12-02-2026,Marketplace
C00995,Bennani,Omar,omar.bennani995@mexora.ma,19-06-1986,f,Marrakech,0694331071,10/02/2024,Mobile
C00996,Alaoui,Yassine,yassine.alaoui996@mexora.ma,11/14/1997,Femme,Rabat,0652673544,05/25/2024,Marketplace
C00997,Ziani,Omar,omar.ziani997@mexora.ma,17-06-1967,1,Casablanca,0698370409,04/04/2025,Web
C00998,Tazi,Sara,sara.tazi998@mexora.ma,1972-12-22,0,RABAT,0623403966,2024-01-23,Mobile
C00999,Bennani,Karim,karim.bennani999@mexora.ma,1980-04-11,m,Al Hoceïma,0628929443,01-02-2025,Mobile
C01000,Tahiri,Mehdi,mehdi.tahiri1000@mexora.ma,1978-08-24,Homme,Tétouan,0661158010,06/29/2024,Social Ads
